event_id,user_id,event_name,platform,device_type,timestamp
a2391448-a131-49df-b60e-8ccbc26e8d27,ec5a6573-2739-4f25-b256-c4c1f01e92c3,PageView,android,tablet,2025-02-18 18:26:03.617246
b6f7a673-dd98-42b4-a3e6-c6cc93ca9761,ec5a6573-2739-4f25-b256-c4c1f01e92c3,Download,android,tablet,2025-02-18 18:32:03.617246
5d5f1730-0ece-4650-9274-4925012ca7e3,ec5a6573-2739-4f25-b256-c4c1f01e92c3,Install,android,tablet,2025-02-18 19:50:03.617246
ae03a774-9365-40b4-84c0-227744546de1,b56e4482-64d5-4a98-889b-1d7d087635c4,PageView,ios,tablet,2025-08-14 01:56:17.617246
7756b7d8-8f73-4448-8428-e5bce39147d7,50acba62-31ff-4063-a5e8-8ff02438762a,PageView,ios,phone,2025-03-25 08:44:34.617246
ce5d29f0-18c7-43d3-846a-aacf0a7047d9,50acba62-31ff-4063-a5e8-8ff02438762a,Download,ios,phone,2025-03-25 08:59:34.617246
87f3ca3e-9c5e-4a99-891e-3a3fffd59712,aa4f1d2b-319e-476e-81b7-b68db6aebadf,PageView,android,phone,2025-04-06 14:02:10.617246
c14fe41a-7564-432e-94db-7a0164a9ee69,aa4f1d2b-319e-476e-81b7-b68db6aebadf,Download,android,phone,2025-04-06 14:11:10.617246
0cd3b871-8e0c-41a2-9f53-3dc793e022db,9722a494-82d9-4385-abf7-8dbf1e4b8c63,PageView,android,phone,2025-05-02 06:10:25.617246
cf020335-ddeb-4a75-a554-51fe97f051dd,15aef063-505a-4cd1-bc4f-6d92ba483f26,PageView,android,tablet,2025-05-01 20:48:21.617246
041b6f48-ed96-4848-855c-f4ec047030f8,ae087e0e-0a52-49e7-88f3-fbdb908ee2f4,PageView,ios,tablet,2025-04-13 04:10:15.617246
f045d4dc-bdc3-4232-9064-4bb1f947b18c,774271f8-b6da-43b9-808b-30418b681f9c,PageView,android,phone,2025-05-14 18:49:01.617246
b3402e13-bdac-4748-8bab-2e17029deef3,ea43a4dd-2420-410c-9e1f-3ff2ac372031,PageView,android,tablet,2025-06-07 04:47:04.617246
8a2094a1-aada-4b97-ac44-0e4914bed178,ea43a4dd-2420-410c-9e1f-3ff2ac372031,Download,android,tablet,2025-06-07 05:19:04.617246
d5ac5e69-2334-436a-8af3-9d19fcfe30ed,ea43a4dd-2420-410c-9e1f-3ff2ac372031,Install,android,tablet,2025-06-07 06:33:04.617246
f1b6848c-cd3d-4775-a517-538bdc010cb0,a1e5b910-d440-4ad0-a14b-7c096cbf164d,PageView,ios,phone,2025-04-30 01:10:16.617246
15727e82-b2b8-456e-a94c-e60ebc0fb43e,a1e5b910-d440-4ad0-a14b-7c096cbf164d,Download,ios,phone,2025-04-30 01:35:16.617246
81eb4c89-9198-49d2-9eb4-093e867cc1b9,a1e5b910-d440-4ad0-a14b-7c096cbf164d,Install,ios,phone,2025-04-30 03:04:16.617246
8a510c7a-05cf-4f80-be4e-4f26bf6d6560,1588c619-c455-4e48-b742-ed114b8f2053,PageView,ios,phone,2025-05-13 23:07:52.617246
c9757619-e984-4bd6-adbb-6dd2e5b1de81,d682b8ce-9b4c-48ea-b4ff-77d19a9f1a8c,PageView,ios,phone,2025-06-25 13:25:03.617246
d2a66482-8e73-4a58-a815-0cfc05d68ee6,d682b8ce-9b4c-48ea-b4ff-77d19a9f1a8c,Download,ios,phone,2025-06-25 14:20:03.617246
8f9940fc-9dea-48cc-ba02-a921500f4f5b,cc117811-05fd-4815-82ce-e83bec21c843,PageView,ios,phone,2025-06-14 23:30:44.617246
cf35f308-8458-4155-b7c9-703ded5caded,cc117811-05fd-4815-82ce-e83bec21c843,Download,ios,phone,2025-06-14 23:50:44.617246
397f3ba2-b214-4115-9f46-9218e6b4798c,1932be67-a993-434b-b7d0-69b84d672625,PageView,android,phone,2025-06-30 06:44:19.617246
7736bb87-0a15-4af1-a3e4-e93d02f1139a,74720431-a6c1-4228-9650-6f4ee8d88413,PageView,android,phone,2025-02-27 21:14:49.617246
21c5e6b6-756f-40a8-b364-5ddc05aea0d7,74720431-a6c1-4228-9650-6f4ee8d88413,Download,android,phone,2025-02-27 22:13:49.617246
19201040-41bb-4c7c-a9e4-7b00aa4b35bb,74720431-a6c1-4228-9650-6f4ee8d88413,Install,android,phone,2025-02-27 22:08:49.617246
41534bf8-01dc-4df7-b4f6-8df7e96d8662,c01591cc-07fc-4491-b438-49751cac3d99,PageView,ios,tablet,2025-05-12 08:04:08.617246
c5cbbf6f-1775-476b-be3e-49095b7f3267,b1d93d21-b775-45c8-8527-55747344018a,PageView,ios,tablet,2025-06-06 14:32:54.617246
cc15e866-635c-4f04-8fad-47cde06e4c31,b1d93d21-b775-45c8-8527-55747344018a,Download,ios,tablet,2025-06-06 14:44:54.617246
4c106fb9-c477-495d-96ec-c7f04bd7d18a,3c42a831-6d51-4361-9349-25d840e84390,PageView,android,tablet,2025-04-20 08:35:22.617246
61de8792-0af6-46c5-9d29-73a796e98812,3c42a831-6d51-4361-9349-25d840e84390,Download,android,tablet,2025-04-20 09:18:22.617246
a0c3a9c1-2a06-443b-a0d4-5a47ce918860,3c42a831-6d51-4361-9349-25d840e84390,Install,android,tablet,2025-04-20 10:01:22.617246
35ae6f66-2abc-4fbf-8227-050798d68acd,eaf29d4b-4d4c-40f9-96a2-14f2093104da,PageView,ios,tablet,2025-06-12 06:16:10.617246
ec1a16f2-03e2-43f4-a045-e8c21ce0ff96,bac7d3f9-cba6-40a9-aff9-473272771bc4,PageView,android,tablet,2025-08-11 17:53:47.617246
69397c55-a089-4a83-b69b-3029f9e600c2,cc81c469-56ac-467b-b69f-7b53630d429a,PageView,ios,phone,2025-06-15 02:00:05.617246
74243133-9b7a-41f0-bf3c-0ed442bca0a3,7d559b15-a1d0-4c7d-b099-f743ba79e525,PageView,ios,tablet,2025-05-11 16:19:12.617246
979e148e-e69a-4c36-983f-97ee238782e0,8802103d-3eea-473b-8b5d-832431bca1a3,PageView,android,tablet,2025-04-12 05:58:06.617246
8d0030de-862d-49e2-a6ec-23234060da0f,8802103d-3eea-473b-8b5d-832431bca1a3,Download,android,tablet,2025-04-12 06:09:06.617246
aeceaffc-8010-4388-8a30-a8bc6bd016c3,8802103d-3eea-473b-8b5d-832431bca1a3,Install,android,tablet,2025-04-12 06:42:06.617246
559d426d-61e8-408e-a403-e110c50a3c8c,4741b993-b541-4b41-82a4-130ee27ec125,PageView,android,tablet,2025-03-20 01:28:03.617246
a4aa72df-2e23-4cf9-8d4d-4f67fd8ab007,0cddcfc4-d427-4736-8137-b3d5f1c03741,PageView,ios,phone,2025-03-13 20:36:14.617246
c3d6b681-a635-47db-b342-030874a30214,53d1338e-3bd5-453c-a456-425b760ed1ff,PageView,android,tablet,2025-05-04 09:20:28.617246
63569422-c1d7-49eb-9a62-9daaa963e884,f6a09ca1-babd-4af2-8487-994c24bafeb9,PageView,android,phone,2025-07-19 21:44:39.617246
0590a4ec-8583-41e6-8b6e-69b5d5cc2b48,f6a09ca1-babd-4af2-8487-994c24bafeb9,Download,android,phone,2025-07-19 21:49:39.617246
c643af96-afad-4665-b81e-f2d398e6610d,f6a09ca1-babd-4af2-8487-994c24bafeb9,Install,android,phone,2025-07-19 23:18:39.617246
20e9d252-52c5-48d5-9ba9-3c082263844c,f6a09ca1-babd-4af2-8487-994c24bafeb9,Purchase,android,phone,2025-07-19 23:41:39.617246
6533ea2f-79da-4f82-ab84-07b021657029,6a138c49-e506-45e2-a446-73c41009faa3,PageView,android,tablet,2025-07-16 17:25:28.617246
710c9f5e-9b6e-42dd-ae64-c89ffa869bf5,6a138c49-e506-45e2-a446-73c41009faa3,Download,android,tablet,2025-07-16 17:43:28.617246
d1c541a6-1e47-4149-9f5f-118661c03262,e0435207-c42d-4dfa-bd6b-445f00712a1b,PageView,ios,tablet,2025-08-06 16:55:57.617246
92989ae9-058f-4be7-9130-fbe276636b43,e0435207-c42d-4dfa-bd6b-445f00712a1b,Download,ios,tablet,2025-08-06 17:13:57.617246
908ee145-806d-4cd0-9a21-4b18699ba4eb,e0435207-c42d-4dfa-bd6b-445f00712a1b,Install,ios,tablet,2025-08-06 18:53:57.617246
00561e40-dd5d-4415-9da0-69709e9776fe,d708a6a3-8fc9-4e24-899e-9be283630ff1,PageView,android,tablet,2025-05-31 01:50:32.617246
940fec8e-30ae-4337-aaf4-8890384fc2aa,d708a6a3-8fc9-4e24-899e-9be283630ff1,Download,android,tablet,2025-05-31 02:02:32.617246
6fde7566-d4d5-4b5c-a2a9-03e2cc51d4f7,f391821f-2ae4-467e-ac77-e88e41f39975,PageView,android,tablet,2025-03-03 17:42:31.617246
3dc4e89a-381a-4e2c-bb12-9849b928259d,f391821f-2ae4-467e-ac77-e88e41f39975,Download,android,tablet,2025-03-03 18:11:31.617246
5335e344-80d9-4a7c-8a76-843d596cb6c4,f391821f-2ae4-467e-ac77-e88e41f39975,Install,android,tablet,2025-03-03 18:44:31.617246
7cb3c0bd-2a09-40a3-abec-d9680bc99a68,f391821f-2ae4-467e-ac77-e88e41f39975,Purchase,android,tablet,2025-03-03 19:00:31.617246
3f65760b-9258-4a5f-a150-ebfb5d3edb24,c7b69cc7-56ed-4640-9e37-5d0ac9a3d5b2,PageView,android,phone,2025-03-31 00:27:01.617246
a7404aea-2c4f-4236-bae2-684f6e944313,c7b69cc7-56ed-4640-9e37-5d0ac9a3d5b2,Download,android,phone,2025-03-31 01:10:01.617246
276b4621-8450-457d-a749-218271a9c0c0,b1b91ab6-92a2-46a5-acc9-048c3fa0650d,PageView,ios,phone,2025-05-18 04:01:51.617246
cc9060b0-abcc-48b2-a26e-86f2c5038f40,4fee5179-cb8b-49e6-98c1-66d5ef64d304,PageView,ios,phone,2025-07-02 12:28:12.617246
c52d3dc5-f44f-4bb5-b00e-ab3a79bb13f7,00253d54-9b3f-456d-a339-b1f6def92c83,PageView,android,tablet,2025-08-01 22:32:39.617246
16d24c34-1c28-495d-82c7-5acc2f8978c3,00253d54-9b3f-456d-a339-b1f6def92c83,Download,android,tablet,2025-08-01 23:07:39.617246
f75afb72-7a5f-48cd-b9ce-471c0287a507,00253d54-9b3f-456d-a339-b1f6def92c83,Install,android,tablet,2025-08-01 23:50:39.617246
f91855da-2bb2-4712-b3f2-87274db5d4b6,00253d54-9b3f-456d-a339-b1f6def92c83,Purchase,android,tablet,2025-08-01 23:41:39.617246
9f90f64a-288e-405c-8c1e-d4e1901c04ea,de1dba90-e2cf-42fb-b454-e06e5cb5577a,PageView,android,phone,2025-03-10 00:06:19.617246
406ceee9-504a-407d-902d-7e07535f1d8c,7c564007-50fb-43ec-b07d-c5f79702b694,PageView,ios,tablet,2025-03-31 09:09:52.617246
2babf38d-55fd-498f-b5e3-01f3f7d230ba,7c564007-50fb-43ec-b07d-c5f79702b694,Download,ios,tablet,2025-03-31 09:26:52.617246
22a0ae0b-8b5b-4349-a773-49967edc0114,7cd7988f-0966-4662-9f46-fe668a66bcd0,PageView,android,tablet,2025-07-14 03:48:37.617246
4b09b2f1-780d-4793-ba7b-698bc691d5c0,ad814ec8-e2a6-4f9a-aa5c-c423d38e064e,PageView,android,phone,2025-04-08 13:36:59.617246
0492c57c-a7c2-4a94-92f7-93cdc3a5df71,ad814ec8-e2a6-4f9a-aa5c-c423d38e064e,Download,android,phone,2025-04-08 13:42:59.617246
fe372a58-e451-4d6f-961d-b259231ff271,e79b7981-b4f3-41e9-a55d-7f7a6c190847,PageView,android,tablet,2025-07-09 03:37:07.617246
c1daedd6-cf27-4984-808b-d1e7c83f7e25,b59d670f-a8d9-45e8-baeb-242138205755,PageView,ios,tablet,2025-02-21 17:15:10.617246
a8a64d29-1e29-4a3d-b717-5cfe87c7d7b4,b59d670f-a8d9-45e8-baeb-242138205755,Download,ios,tablet,2025-02-21 17:35:10.617246
d49906e9-fd2a-448a-a098-ef7278a24f30,b59d670f-a8d9-45e8-baeb-242138205755,Install,ios,tablet,2025-02-21 18:33:10.617246
b5feb943-5af3-4e52-83b2-0587835221c4,b59d670f-a8d9-45e8-baeb-242138205755,Purchase,ios,tablet,2025-02-21 19:42:10.617246
8283af35-7dcb-44b5-81fc-bc3e1b7f371b,2bb4f463-43e6-4bf0-92b6-5ec48bd02a17,PageView,ios,tablet,2025-07-11 23:46:06.617246
dc5d2e6f-3096-47e8-aa99-a59ea21b2062,2bb4f463-43e6-4bf0-92b6-5ec48bd02a17,Download,ios,tablet,2025-07-12 00:20:06.617246
a3e30ac5-40cb-46bf-bdd9-f83bf3dce27c,2bb4f463-43e6-4bf0-92b6-5ec48bd02a17,Install,ios,tablet,2025-07-11 23:58:06.617246
922de330-332f-47b0-bf07-b49589d1fc09,7d15f6f3-8ea5-401d-8ad0-3d5924af7a1d,PageView,android,phone,2025-03-02 00:55:09.617246
528e3ee8-e75d-4d74-96e3-2b211b9f2683,7d15f6f3-8ea5-401d-8ad0-3d5924af7a1d,Download,android,phone,2025-03-02 01:26:09.617246
8c17924d-bcbc-4162-b3fe-74b812bb89a5,7d15f6f3-8ea5-401d-8ad0-3d5924af7a1d,Install,android,phone,2025-03-02 01:37:09.617246
2ac39212-e0d5-44d4-9ec1-980492610417,4a84dcd5-6047-4b73-bc95-3bab2092632a,PageView,android,tablet,2025-03-02 19:32:11.617246
fcfe0151-9b9f-42a8-b9d0-ac796169753e,2d7b477e-e9ff-4063-a103-b162e8f78287,PageView,android,tablet,2025-05-10 18:18:52.617246
715534e8-41f2-4564-a935-e571a89b112f,1536cdb1-b762-4a68-9d54-a46de66c82a9,PageView,ios,phone,2025-06-25 21:47:31.617246
a8495f53-49ca-4959-a14e-9c18bd65d609,0747a596-5086-41f1-a393-94585b509294,PageView,ios,tablet,2025-08-01 05:20:11.617246
deb6931d-3a91-45ad-bb2d-0f3865ebbb2c,0f868ee1-770a-4635-8d08-3a9b46eb7720,PageView,ios,phone,2025-04-29 21:49:17.617246
11f30675-4b49-4767-b167-21ef90488f3b,f491c72d-8ca8-4b74-bc8b-db9bd1fd3d08,PageView,ios,tablet,2025-03-31 03:47:29.617246
eaff8174-5607-4171-a2b6-3e0435fbbe2e,f491c72d-8ca8-4b74-bc8b-db9bd1fd3d08,Download,ios,tablet,2025-03-31 04:00:29.617246
a7316011-a8e8-4dd8-9cf5-a57d62440bf2,32142ef5-6f6f-4431-a0b8-3c8d210eecb2,PageView,android,phone,2025-08-08 07:50:01.617246
cc6857b9-e446-4cd7-9889-097eb7c956dc,32142ef5-6f6f-4431-a0b8-3c8d210eecb2,Download,android,phone,2025-08-08 08:18:01.617246
4d88be79-bfb4-4e24-b64d-6793f15af2ff,32142ef5-6f6f-4431-a0b8-3c8d210eecb2,Install,android,phone,2025-08-08 09:42:01.617246
3b3d65ab-5512-4f95-8a33-2b6c89dad8c6,c6c602f3-0162-478c-89be-d9312d0ea927,PageView,ios,phone,2025-08-05 12:23:39.617246
c194ac7f-7662-4f43-b4a2-2bf87e317f30,77a487ba-0eef-49b7-86c6-ff61f84707e8,PageView,ios,phone,2025-05-05 06:41:15.617246
48dd7dc4-d53f-4322-a9c4-772a3bf3cd30,1dae2670-4c93-4e76-837e-3618e322799c,PageView,android,phone,2025-05-31 12:00:52.617246
9faadd10-5d6c-4585-870b-70ab16d55c7d,b7e032f0-af26-4fbd-9a01-df2f49bc8200,PageView,android,phone,2025-07-12 19:58:06.617246
a402e42a-bb5b-4501-b60d-7681ba37ce64,57f71389-a50b-44f2-bdab-1bf9b1a00199,PageView,android,tablet,2025-04-13 15:31:29.617246
98fb939a-c97e-4ef6-8780-3159c7ceded2,57f71389-a50b-44f2-bdab-1bf9b1a00199,Download,android,tablet,2025-04-13 16:09:29.617246
ec1bf8c2-c8dc-4ac0-b91f-91580f1338d6,b0767856-2628-4afa-a2d3-674f1e38f3e1,PageView,ios,tablet,2025-03-20 11:23:43.617246
c503b957-797f-4a20-894e-1ba4c2558bea,bb820fac-f46b-4885-b28b-e94d2a5212d1,PageView,android,tablet,2025-03-28 07:58:29.617246
960debf3-d62a-49b3-8ac0-2bd83d97450d,bb820fac-f46b-4885-b28b-e94d2a5212d1,Download,android,tablet,2025-03-28 08:23:29.617246
4d021af1-a8e6-4264-b29e-f1a02c957b56,bb820fac-f46b-4885-b28b-e94d2a5212d1,Install,android,tablet,2025-03-28 09:12:29.617246
2442a785-0afa-4736-93f1-7be5881c3068,d9cde91b-975f-4a69-bc2f-1d0674ee37be,PageView,ios,tablet,2025-03-17 14:44:03.617246
80e86d2a-84cf-4f30-8eb5-0453c64746df,d9cde91b-975f-4a69-bc2f-1d0674ee37be,Download,ios,tablet,2025-03-17 15:00:03.617246
d7ed78ba-2050-4ea1-b672-c76d07805ac5,d9cde91b-975f-4a69-bc2f-1d0674ee37be,Install,ios,tablet,2025-03-17 16:06:03.617246
e57c1d48-a54a-4e4b-baf8-4d506ac94252,d9cde91b-975f-4a69-bc2f-1d0674ee37be,Purchase,ios,tablet,2025-03-17 15:05:03.617246
bb069f71-87ad-41f0-ab66-6147c9edb01b,bf30061b-1012-4670-81c3-42876f88cb6f,PageView,ios,tablet,2025-03-31 20:54:45.617246
08b288d5-289d-441b-b3b0-803a4bc29292,bf30061b-1012-4670-81c3-42876f88cb6f,Download,ios,tablet,2025-03-31 20:59:45.617246
01313ccb-7572-4122-9af0-56de58f5e563,38b7df4a-03a7-4520-97d3-247851d92c33,PageView,android,tablet,2025-05-09 10:10:35.617246
cfcf6d89-87f2-4110-813f-f232abeb5c28,38b7df4a-03a7-4520-97d3-247851d92c33,Download,android,tablet,2025-05-09 10:50:35.617246
0655817b-34fe-45a5-b3a6-fcaa8f5be686,38b7df4a-03a7-4520-97d3-247851d92c33,Install,android,tablet,2025-05-09 12:00:35.617246
daab0640-e014-418a-8c79-529960bde427,38b7df4a-03a7-4520-97d3-247851d92c33,Purchase,android,tablet,2025-05-09 12:19:35.617246
5cf48d70-00c5-4a19-bfea-3c9addb06fbf,33a542da-bed0-4f95-99ef-182420fd0c3f,PageView,android,tablet,2025-05-03 00:58:21.617246
d674198e-c685-4a09-aac5-1f993539d5ba,33a542da-bed0-4f95-99ef-182420fd0c3f,Download,android,tablet,2025-05-03 01:16:21.617246
d8f96217-b702-4050-b402-e21ced7cd210,cdfd0cf8-5386-405b-9e4f-f41f466c2ca0,PageView,ios,tablet,2025-03-11 11:06:44.617246
69d3cf71-d30e-4d3d-95cb-279c8022a177,c8b9e738-555c-4177-b326-ca94ef686f72,PageView,ios,tablet,2025-02-19 07:55:43.617246
0aa1d314-fae7-49f6-9e9a-8e7424663ca0,c8b9e738-555c-4177-b326-ca94ef686f72,Download,ios,tablet,2025-02-19 08:24:43.617246
290b2797-4048-4b20-9f9f-5dd90f8bb19c,c8b9e738-555c-4177-b326-ca94ef686f72,Install,ios,tablet,2025-02-19 09:05:43.617246
148d45bd-5987-42ac-919c-14df9736c783,d042f3c4-0cde-4f59-88ca-709ffee8c9da,PageView,ios,tablet,2025-03-15 15:26:12.617246
a7f4f24c-10bf-43b1-a9fe-8bda39064730,2037192a-e1f4-48eb-9b6f-cd9d056f0386,PageView,android,phone,2025-07-28 02:23:50.617246
f3ad2d6f-47cb-45e2-aba0-30b24edbc005,2037192a-e1f4-48eb-9b6f-cd9d056f0386,Download,android,phone,2025-07-28 03:16:50.617246
8cbe1b2f-c202-4e17-aad5-e01ed4b3e503,2037192a-e1f4-48eb-9b6f-cd9d056f0386,Install,android,phone,2025-07-28 03:37:50.617246
946bf0af-d248-401f-a532-08a9a9e92fcb,e4b7e141-b251-41b5-85f7-34cecb134ac4,PageView,ios,phone,2025-02-24 02:02:15.617246
4b42a271-2505-4563-b146-af472a97ec5b,f0193d41-12d1-44f8-9c7f-9b26a8cfade8,PageView,android,phone,2025-05-11 16:03:11.617246
8f38f7a0-1add-46d2-8aab-5cf4134bf34e,f0193d41-12d1-44f8-9c7f-9b26a8cfade8,Download,android,phone,2025-05-11 16:13:11.617246
ba5d889d-a5c6-4be7-8888-331278b6ef3f,41801852-b61c-4579-a39c-a27141371319,PageView,android,tablet,2025-03-09 11:20:37.617246
a3d32492-5584-4d0f-bf8d-0f604a4535da,41801852-b61c-4579-a39c-a27141371319,Download,android,tablet,2025-03-09 11:59:37.617246
a1e9628d-6ca9-49f3-bd4c-b7714803ecbc,7f643e27-36a5-497a-bf36-6a1e5e036ae1,PageView,android,tablet,2025-07-10 09:11:20.617246
936d299b-a715-4541-b3cf-aeb3c6e6235c,e24dd12f-9c6a-431d-a96e-31e3494edebb,PageView,android,tablet,2025-03-06 08:11:00.617246
383fd02a-37f8-419d-99fd-d875e45ac77c,6ed15f58-247f-4736-aa68-394d09378304,PageView,ios,tablet,2025-07-25 16:04:08.617246
2e24d6a2-a505-4e8b-b77a-03161ed13c28,29252ba0-29c4-4553-b682-6dcc724961d1,PageView,ios,phone,2025-04-01 15:12:10.617246
e60291d1-8b0e-458f-a83a-1b7c8e6844b8,29252ba0-29c4-4553-b682-6dcc724961d1,Download,ios,phone,2025-04-01 16:03:10.617246
1def3bf6-92b9-4def-be57-028d8a61d4f5,29252ba0-29c4-4553-b682-6dcc724961d1,Install,ios,phone,2025-04-01 15:36:10.617246
faa714e3-b19a-4a9f-b7eb-525351a01537,29252ba0-29c4-4553-b682-6dcc724961d1,Purchase,ios,phone,2025-04-01 17:00:10.617246
7d900861-a93e-4934-9151-0f6c18d61ca8,46c28374-7089-4daa-9f9a-cc6d0f9636a1,PageView,android,tablet,2025-07-14 13:25:36.617246
eb625567-5ed3-443a-9320-5e3fc545287c,46c28374-7089-4daa-9f9a-cc6d0f9636a1,Download,android,tablet,2025-07-14 14:11:36.617246
b4b8402d-1d41-490e-8d91-220254692c43,46c28374-7089-4daa-9f9a-cc6d0f9636a1,Install,android,tablet,2025-07-14 14:19:36.617246
81389116-bf5c-4e97-8098-d1c12c26ae58,7806368e-db89-4c04-88dd-a9e6caae1e63,PageView,ios,tablet,2025-04-23 02:11:21.617246
1652681a-c8c0-45f3-af84-40c02a13aa77,ef2ad9b3-a29f-4e82-b993-39bf9dec4666,PageView,android,tablet,2025-08-13 02:24:03.617246
6d26a44e-9aca-4abe-89b8-89b2af014e77,7de48a4a-270e-46a4-88fd-c206b0bd7437,PageView,ios,phone,2025-04-05 06:23:22.617246
7029ae50-69d4-4707-8b54-bad28f58f89e,d634d970-90af-4245-9d73-c4963ef8e1b6,PageView,android,phone,2025-04-25 08:50:47.617246
9ff60bbf-8ca5-4f91-8e7b-22d5ba86494c,d634d970-90af-4245-9d73-c4963ef8e1b6,Download,android,phone,2025-04-25 09:04:47.617246
bcfec140-7d44-41ff-bb1b-a8499a6035f3,d9a8d21b-097b-441a-a70c-cb456f5afc66,PageView,android,tablet,2025-03-07 02:36:16.617246
2d8b9cd7-5935-4d89-af55-4e6a7a96091c,13ca28e5-3a4d-42b7-9108-bc872f72fa31,PageView,ios,phone,2025-08-04 02:24:52.617246
53c933c2-1448-41f8-bc43-58fe7623c172,a9592c18-ce63-4212-996f-27853a3834fd,PageView,android,phone,2025-02-27 06:10:57.617246
aaccaaf5-7c5d-482b-9ce1-4f40822759f2,a9592c18-ce63-4212-996f-27853a3834fd,Download,android,phone,2025-02-27 06:57:57.617246
848cfb08-729f-42ca-9a73-51416d269060,9c22598b-ca88-4b55-a775-5dbb475ba79c,PageView,android,tablet,2025-04-18 01:09:57.617246
19742004-84ed-44e5-8f6d-55661ad7c2c3,9c22598b-ca88-4b55-a775-5dbb475ba79c,Download,android,tablet,2025-04-18 01:39:57.617246
2fdfd4a9-201a-4673-8cad-acf988365385,8b1cda2c-1925-425c-b436-b6f45f7b31ab,PageView,android,tablet,2025-06-15 05:36:47.617246
82dad870-4c8c-4926-8f31-d007ffeed5fc,219854d7-b458-4082-b454-a877c419c964,PageView,ios,phone,2025-03-27 07:19:07.617246
ff3a1182-3bf9-40b5-a085-4addac397b7a,219854d7-b458-4082-b454-a877c419c964,Download,ios,phone,2025-03-27 08:17:07.617246
65da0652-d86d-482d-9052-cb4f37fdfdd9,d2f3be8c-018e-4b92-9738-1dac35f5c577,PageView,android,tablet,2025-06-06 06:54:03.617246
f1512028-4b28-403c-b901-e91a71ceb008,c6938afe-758a-4867-a0eb-7157fa416789,PageView,android,phone,2025-07-09 14:43:20.617246
2f807745-c194-460f-9a86-7dcf2cec73c3,bde2bcbb-0349-47c9-8391-ab4d25810b9b,PageView,ios,tablet,2025-05-10 17:38:10.617246
266ac589-cf66-41f6-a63b-532578a6dd82,bde2bcbb-0349-47c9-8391-ab4d25810b9b,Download,ios,tablet,2025-05-10 18:18:10.617246
a99ec7cc-f02f-460b-9bcd-2f46cb0b7bc8,14b75658-b5d1-48b9-8d5a-5c5de7f6c25e,PageView,android,phone,2025-03-17 19:23:40.617246
32992682-29ee-4cba-961c-16407ee01d53,14b75658-b5d1-48b9-8d5a-5c5de7f6c25e,Download,android,phone,2025-03-17 20:03:40.617246
9deaa17a-8520-49dd-9d46-44f8525cf02c,de9c6ce3-9219-47b6-8ffc-8eaa7e8043d9,PageView,ios,tablet,2025-05-31 02:05:38.617246
8ceb3cbf-f072-450f-8ed2-cb63eb644d12,de9c6ce3-9219-47b6-8ffc-8eaa7e8043d9,Download,ios,tablet,2025-05-31 02:19:38.617246
eddd0a3e-7e35-4509-8d62-f275bfc2a3f0,de9c6ce3-9219-47b6-8ffc-8eaa7e8043d9,Install,ios,tablet,2025-05-31 03:27:38.617246
61927a1e-2673-46cf-9ffd-edeec401ff76,de9c6ce3-9219-47b6-8ffc-8eaa7e8043d9,Purchase,ios,tablet,2025-05-31 03:11:38.617246
abb13830-82a7-4f20-ab10-d93250928729,af0ad099-719f-4594-8ccd-d206c35ac63b,PageView,android,phone,2025-03-13 18:50:12.617246
5b50ecf1-4a89-449b-8573-4f5cb312a382,e8e7509d-86d6-463d-9574-f92bbca84a7c,PageView,android,phone,2025-08-13 21:32:12.617246
4a68b752-8d61-40b6-8916-9ca66add8931,894380a2-61bd-4311-afc2-3bc22737fcd8,PageView,ios,tablet,2025-07-31 23:08:26.617246
02bfc144-43c6-4d7f-9803-89fbccf0b051,894380a2-61bd-4311-afc2-3bc22737fcd8,Download,ios,tablet,2025-07-31 23:58:26.617246
3c75f841-a5a0-4ecf-92aa-2fa785bbe58d,894380a2-61bd-4311-afc2-3bc22737fcd8,Install,ios,tablet,2025-07-31 23:56:26.617246
916d45b2-ac21-4133-b278-500264ac181b,894380a2-61bd-4311-afc2-3bc22737fcd8,Purchase,ios,tablet,2025-08-01 00:02:26.617246
c94a0257-60c3-43ab-86c9-e58f3ae0713f,b43733b5-73d0-4614-ab4d-fa986d29129b,PageView,ios,phone,2025-03-10 08:54:02.617246
28ac0ce5-4358-4306-82de-772b612b1c49,ee7f67df-043c-4c2d-8569-f927d4218aff,PageView,android,tablet,2025-08-17 03:30:53.617246
f8f81b6c-b5bf-4cb4-b37d-0a60d3150e80,ee7f67df-043c-4c2d-8569-f927d4218aff,Download,android,tablet,2025-08-17 03:47:53.617246
8f99a907-2cf7-45a8-a52e-4af8ace9c6c8,ada7dac6-01bd-4d36-8889-a1ba482c4e93,PageView,android,phone,2025-06-10 09:32:45.617246
b0ea39ca-b29f-4534-953c-cb3afd601f5e,ada7dac6-01bd-4d36-8889-a1ba482c4e93,Download,android,phone,2025-06-10 09:42:45.617246
8c39dfb1-3eb8-488b-a4c5-dd2a4319d031,57eee9e8-a12b-49f3-96a7-00ddd136a77d,PageView,android,tablet,2025-07-09 15:35:28.617246
2e516105-02da-4156-8cbf-c16c1d479928,16be1f6e-3873-4739-bff0-e19a9903562a,PageView,ios,phone,2025-04-13 08:37:32.617246
66b3edda-a6c1-44a4-aa01-2007ec84fdb2,7d782bca-3f91-41ea-8004-219078547420,PageView,ios,tablet,2025-03-23 07:49:41.617246
